Manufacturer Part Number,Supplier Part Number,Description,Package,Resistance,Tolerance,Voltage Rating,Power,Link
FRC1812J123 TS,C2974081,12kΩ ±5% 750mW 1812 Thick Film Resistor,1812,12kΩ,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2974081.html
FRC1812F1R20TS,C2974072,1.2Ω ±1% 750mW 1812 Thick Film Resistor,1812,1.2Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2974072.html
FRC0805F1273TS,C2974033,127kΩ ±1% 125mW 0805 Thick Film Resistor,0805,127kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2974033.html
FRC2512J1R6 TS,C2960933,1.6Ω 1W 200V Thick Film Resistor ±5% ±200ppm/℃ 2512 Chip Resistor - Surface Mount RoHS,2512,1.6Ω,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960933.html
FRC2010J821 TS,C2960912,820Ω ±5% 750mW 2010 Thick Film Resistor,2010,820Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960912.html
FRC1812J360 TS,C2960891,36Ω ±5% 750mW 1812 Thick Film Resistor,1812,36Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960891.html
FRC0402F7501TS,C2960875,7.5kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,7.5kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960875.html
FRC2512J4R3 TS,C2960816,1W 4.3Ω 200V Thick Film Resistor ±5% ±200ppm/℃ 2512 Chip Resistor - Surface Mount RoHS,2512,4.3Ω,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960816.html
FRC0402F5762TS,C2960799,57.6kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,57.6kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960799.html
FRL2512JR240TS,C2960776,240mΩ ±5% 1W 2512 Thick Film Resistor,2512,240mΩ,±5%,500V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960776.html
FRC0805F4703TS,C2960743,470kΩ ±1% 125mW 0805 Thick Film Resistor,0805,470kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960743.html
FRC2512J331 TS,C2960718,1W 330Ω 200V Thick Film Resistor ±100ppm/℃ ±5% 2512 Chip Resistor - Surface Mount RoHS,2512,330Ω,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960718.html
FRC0603F4121TS,C2960702,4.12kΩ ±1% 100mW 0603 Thick Film Resistor,0603,4.12kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960702.html
FRQ0603J104 TS,C2934392,100kΩ ±5% 100mW 0603 Thick Film Resistor AEC-Q200,0603,100kΩ,±5%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934392.html
FRL2512JR300TS,C2934377,300mΩ ±5% 1W 2512 Thick Film Resistor,2512,300mΩ,±5%,500V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934377.html
FRL2010JR250TS,C2934359,250mΩ ±5% 750mW 2010 Thick Film Resistor,2010,250mΩ,±5%,500V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934359.html
FRL2010JR180TS,C2934358,180mΩ ±5% 750mW 2010 Thick Film Resistor,2010,180mΩ,±5%,500V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934358.html
FRL1210JR820TS,C2934340,820mΩ ±5% 500mW 1210 Thick Film Resistor,1210,820mΩ,±5%,500V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934340.html
FRL1210JR330TS,C2934330,330mΩ ±5% 500mW 1210 Thick Film Resistor,1210,330mΩ,±5%,500V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934330.html
FRL1206JR270TS,C2934303,270mΩ ±5% 250mW 1206 Thick Film Resistor,1206,270mΩ,±5%,500V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934303.html
FRC2512J824 TS,C2934132,820kΩ ±5% 1W 2512 Thick Film Resistor,2512,820kΩ,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934132.html
FRC2512J563 TS,C2934125,56kΩ ±5% 1W 2512 Thick Film Resistor,2512,56kΩ,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934125.html
FRC2512J513 TS,C2934123,51kΩ ±5% 1W 2512 Thick Film Resistor,2512,51kΩ,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934123.html
FRC2512J474 TS,C2934119,470kΩ ±5% 1W 2512 Thick Film Resistor,2512,470kΩ,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934119.html
FRC2512J242 TS,C2934102,2.4kΩ ±5% 1W 2512 Thick Film Resistor,2512,2.4kΩ,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934102.html
FRC2512J164 TS,C2934092,160kΩ ±5% 1W 2512 Thick Film Resistor,2512,160kΩ,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934092.html
FRC2512F2200TS,C2934060,1W 220Ω 200V Thick Film Resistor ±100ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,220Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934060.html
FRC2010J245 TS,C2934016,2.4MΩ ±5% 750mW 2010 Thick Film Resistor,2010,2.4MΩ,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934016.html
FRC2010J161 TS,C2934001,160Ω ±5% 750mW 2010 Thick Film Resistor,2010,160Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934001.html
FRC1812J510 TS,C2933964,51Ω ±5% 750mW 1812 Thick Film Resistor,1812,51Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933964.html
FRC1812J4R7 TS,C2933963,4.7Ω ±5% 750mW 1812 Thick Film Resistor,1812,4.7Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933963.html
FRC1812J471 TS,C2933960,470Ω ±5% 750mW 1812 Thick Film Resistor,1812,470Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933960.html
FRC1812J391 TS,C2933955,390Ω ±5% 750mW 1812 Thick Film Resistor,1812,390Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933955.html
FRC1812J122 TS,C2933920,1.2kΩ ±5% 750mW 1812 Thick Film Resistor,1812,1.2kΩ,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933920.html
FRC1812J121 TS,C2933919,120Ω ±5% 750mW 1812 Thick Film Resistor,1812,120Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933919.html
FRC1812F1803TS,C2933882,180kΩ ±1% 750mW 1812 Thick Film Resistor,1812,180kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933882.html
FRC1812F16R0TS,C2933881,16Ω ±1% 750mW 1812 Thick Film Resistor,1812,16Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933881.html
FRC1812F1213TS,C2933877,121kΩ ±1% 750mW 1812 Thick Film Resistor,1812,121kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933877.html
FRC1210J242 TS,C2933852,2.4kΩ ±5% 500mW 1210 Thick Film Resistor,1210,2.4kΩ,±5%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933852.html
FRC1210J131 TS,C2933835,130Ω ±5% 500mW 1210 Thick Film Resistor,1210,130Ω,±5%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933835.html
FRC1206F8R20TS,C2933764,8.2Ω ±1% 250mW 1206 Thick Film Resistor,1206,8.2Ω,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933764.html
FRC1206F4R30TS,C2933717,4.3Ω ±1% 250mW 1206 Thick Film Resistor,1206,4.3Ω,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933717.html
FRC1206F2R26TS,C2933662,2.26Ω ±1% 250mW 1206 Thick Film Resistor,1206,2.26Ω,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933662.html
FRC1206F2R15TS,C2933661,2.15Ω ±1% 250mW 1206 Thick Film Resistor,1206,2.15Ω,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933661.html
FRC0805J5R6 TS,C2933557,5.6Ω ±5% 125mW 0805 Thick Film Resistor,0805,5.6Ω,±5%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933557.html
FRC0805J564 TS,C2933556,560kΩ ±5% 125mW 0805 Thick Film Resistor,0805,560kΩ,±5%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933556.html
FRC0805J204 TS,C2933535,200kΩ ±5% 125mW 0805 Thick Film Resistor,0805,200kΩ,±5%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933535.html
FRC0805F4304TS,C2933443,4.3MΩ ±1% 125mW 0805 Thick Film Resistor,0805,4.3MΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933443.html
FRC0603F5623TS,C2933238,562kΩ ±1% 100mW 0603 Thick Film Resistor,0603,562kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933238.html
FRC0603F3831TS,C2933213,3.83kΩ ±1% 100mW 0603 Thick Film Resistor,0603,3.83kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933213.html
FRC0603F3742TS,C2933211,37.4kΩ ±1% 100mW 0603 Thick Film Resistor,0603,37.4kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933211.html
FRC0603F2801TS,C2933188,2.8kΩ ±1% 100mW 0603 Thick Film Resistor,0603,2.8kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933188.html
FRC0603F2152TS,C2933169,21.5kΩ ±1% 100mW 0603 Thick Film Resistor,0603,21.5kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933169.html
FRC0603F1804TS,C2933162,1.8MΩ ±1% 100mW 0603 Thick Film Resistor,0603,1.8MΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933162.html
FRC0603F1371TS,C2933142,1.37kΩ ±1% 100mW 0603 Thick Film Resistor,0603,1.37kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933142.html
FRC0603F1272TS,C2933137,12.7kΩ ±1% 100mW 0603 Thick Film Resistor,0603,12.7kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933137.html
FRC0402F6342TS,C2933107,63.4kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,63.4kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933107.html
FRC0402F1804TS,C2933079,1.8MΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,1.8MΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933079.html
FRC2010J560TS,C2930455,56Ω ±5% 750mW 2010 Thick Film Resistor,2010,56Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2930455.html
FRL0805JR430TS,C2930326,430mΩ ±5% 125mW 0805 Thick Film Resistor,0805,430mΩ,±5%,300V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2930326.html
FRC0805J823TS,C2930316,82kΩ ±5% 125mW 0805 Thick Film Resistor,0805,82kΩ,±5%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2930316.html
FRC0805F4303TS,C2930199,430kΩ ±1% 125mW 0805 Thick Film Resistor,0805,430kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2930199.html
FRC2010J360TS,C2930005,36Ω ±5% 750mW 2010 Thick Film Resistor,2010,36Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2930005.html
FRC0402F20R0TS,C2909334,20Ω ±1% 62.5mW 0402 Thick Film Resistor,0402,20Ω,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2909334.html
FRC1210J363 TS,C2907551,36kΩ ±5% 500mW 1210 Thick Film Resistor,1210,36kΩ,±5%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907551.html
FRC1206J2R4 TS,C2907448,2.4Ω ±5% 250mW 1206 Thick Film Resistor,1206,2.4Ω,±5%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907448.html
FRC1206F5R60TS,C2907390,5.6Ω ±1% 250mW 1206 Thick Film Resistor,1206,5.6Ω,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907390.html
FRL1206FR820TS,C2907361,820mΩ ±1% 250mW 1206 Thick Film Resistor,1206,820mΩ,±1%,500V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907361.html
FRC0805J270 TS,C2907314,27Ω ±5% 125mW 0805 Thick Film Resistor,0805,27Ω,±5%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907314.html
FRC0603J823 TS,C2907208,82kΩ ±5% 100mW 0603 Thick Film Resistor,0603,82kΩ,±5%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907208.html
FRC0603J6R8 TS,C2907190,6.8Ω ±5% 100mW 0603 Thick Film Resistor,0603,6.8Ω,±5%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907190.html
FRC0603J514 TS,C2907178,510kΩ ±5% 100mW 0603 Thick Film Resistor,0603,510kΩ,±5%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907178.html
FRC0603J3R9 TS,C2907146,3.9Ω ±5% 100mW 0603 Thick Film Resistor,0603,3.9Ω,±5%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907146.html
FRC0603J224 TS,C2907126,220kΩ ±5% 100mW 0603 Thick Film Resistor,0603,220kΩ,±5%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907126.html
FRC0603J181 TS,C2907110,180Ω ±5% 100mW 0603 Thick Film Resistor,0603,180Ω,±5%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907110.html
FRC0603F9762TS,C2907079,97.6kΩ ±1% 100mW 0603 Thick Film Resistor,0603,97.6kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907079.html
FRC0603F9103TS,C2907075,910kΩ ±1% 100mW 0603 Thick Film Resistor,0603,910kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907075.html
FRC0603F6803TS,C2907061,680kΩ ±1% 100mW 0603 Thick Film Resistor,0603,680kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907061.html
FRC0603F5603TS,C2907051,560kΩ ±1% 100mW 0603 Thick Film Resistor,0603,560kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907051.html
FRC0603F2400TS,C2907017,240Ω ±1% 100mW 0603 Thick Film Resistor,0603,240Ω,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907017.html
FRC0402J471 TS,C2906945,470Ω ±5% 62.5mW 0402 Thick Film Resistor,0402,470Ω,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2906945.html
FRC0402J200 TS,C2906910,20Ω ±5% 62.5mW 0402 Thick Film Resistor,0402,20Ω,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2906910.html
FPS1206J220 TS,C53064377,1206 Chip Resistor - Surface Mount RoHS,1206,,,,,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C53064377.html
FPS1206J200 TS,C53064376,1206 Chip Resistor - Surface Mount RoHS,1206,,,,,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C53064376.html
FPS1206J150 TS,C53064375,1206 Chip Resistor - Surface Mount RoHS,1206,,,,,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C53064375.html
FPS1206J100 TS,C53064374,1206 Chip Resistor - Surface Mount RoHS,1206,,,,,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C53064374.html
FPS1206F33R0TS,C53064372,1206 Chip Resistor - Surface Mount RoHS,1206,,,,,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C53064372.html
FPS1206F30R0TS,C53064371,1206 Chip Resistor - Surface Mount RoHS,1206,,,,,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C53064371.html
FPS1206F20R0TS,C53064370,1206 Chip Resistor - Surface Mount RoHS,1206,,,,,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C53064370.html
FRC2512F2491TS,C51048330,1W 2.49kΩ 200V Thick Film Resistor ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,2.49kΩ,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048330.html
FRC2512F64R9TS,C51048316,1W 64.9Ω 200V Thick Film Resistor ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,64.9Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048316.html
FRC2512F13R7TS,C51048305,1W 13.7Ω 200V Thick Film Resistor ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,13.7Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048305.html
FRC2010F2493TS,C51048288,750mW 249kΩ 200V Thick Film Resistor ±1% 2010 Chip Resistor - Surface Mount RoHS,2010,249kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048288.html
FRC2010F2610TS,C51048281,750mW 261Ω 200V Thick Film Resistor ±1% 2010 Chip Resistor - Surface Mount RoHS,2010,261Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048281.html
FRC2010F1005TS,C51048205,750mW 10MΩ 200V Thick Film Resistor ±1% 2010 Chip Resistor - Surface Mount RoHS,2010,10MΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048205.html
FRC2512F4021TS,C51048198,1W 4.02kΩ 200V Thick Film Resistor ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,4.02kΩ,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048198.html
FRC2512F1300TS,C51048190,1W 130Ω 200V Thick Film Resistor ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,130Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048190.html
FRC0402F4640TS,C49196927,62.5mW 464Ω 50V Thick Film Resistor ±100ppm/℃ ±1% 0402 Chip Resistor - Surface Mount RoHS,0402,464Ω,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196927.html
FRC2512F34R0TS,C49196922,1W 34Ω 200V Thick Film Resistor ±100ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,34Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196922.html
FRC1210F2492TS,C49196917,500mW 24.9kΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 1210 Chip Resistor - Surface Mount RoHS,1210,24.9kΩ,±1%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196917.html
FRC1210F1801TS,C49196907,500mW 1.8kΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 1210 Chip Resistor - Surface Mount RoHS,1210,1.8kΩ,±1%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196907.html
FRC0402F2490TS,C49196896,62.5mW 249Ω 50V Thick Film Resistor ±100ppm/℃ ±1% 0402 Chip Resistor - Surface Mount RoHS,0402,249Ω,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196896.html
FRC1206F4221TS,C49196891,250mW 4.22kΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,4.22kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196891.html
FRR0603J103 TS,C49196789,10kΩ 100mW 75V Thick Film Resistor ±100ppm/℃ ±5% 0603 Chip Resistor - Surface Mount RoHS,0603,10kΩ,±5%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196789.html
FRH0603B4221TS,C49196690,100mW 4.22kΩ 75V Thick Film Resistor ±100ppm/℃ ±0.1% 0603 Chip Resistor - Surface Mount RoHS,0603,4.22kΩ,±0.1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196690.html
FRH0603B1912TS,C49196680,100mW 19.1kΩ 75V Thick Film Resistor ±100ppm/℃ ±0.1% 0603 Chip Resistor - Surface Mount RoHS,0603,19.1kΩ,±0.1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196680.html
FRC2512F3923TS,C49010133,1W 392kΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,392kΩ,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49010133.html
FRP1206J104 TS,C48533775,500mW 100kΩ 200V Thick Film Resistor ±5% ±200ppm/℃ 1206 Chip Resistor - Surface Mount RoHS,1206,100kΩ,±5%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533775.html
FRC2512F4991TS,C48533753,1W 4.99kΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,4.99kΩ,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533753.html
FRC2512F5901TS,C48533748,5.9kΩ 1W 200V Thick Film Resistor ±100ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,5.9kΩ,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533748.html
FRM252WFR015TN,C48533610,2W 15mΩ ±50ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,15mΩ,±1%,,2W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533610.html
FRC0201F2491TS,C46635941,2.49kΩ ±1% 50mW 0201 Thick Film Resistor,0201,2.49kΩ,±1%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C46635941.html
FPM253WFR390TN,C46635913,390mΩ ±1% 3W,2512,390mΩ,±1%,,3W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C46635913.html
FPM253WFR007TN,C46635911,7mΩ ±1% 3W,2512,7mΩ,±1%,,3W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C46635911.html
FPM253WFR400TN,C46635909,400mΩ ±1% 3W,2512,400mΩ,±1%,,3W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C46635909.html
FRC2512F5490TS,C42372233,549Ω ±1% 1W 2512 Thick Film Resistor,2512,549Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372233.html
FRV0805F1503TS,C42372227,125mW 150kΩ Thick Film Resistor ±100ppm/℃ ±1% 0805 Chip Resistor - Surface Mount RoHS,0805,150kΩ,±1%,,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372227.html
FRG0402J186 TS,C42372201,62.5mW 18MΩ Thick Film Resistor ±5% ±200ppm/℃ 0402 Chip Resistor - Surface Mount RoHS,0402,18MΩ,±5%,,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372201.html
FRC2010F6812TS,C42372195,68.1kΩ ±1% 750mW 2010 Thick Film Resistor,2010,68.1kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372195.html
FRC1206F3831TS,C22375132,3.83kΩ 250mW 200V Thick Film Resistor ±100ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,3.83kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375132.html
FRC1206F8101TS,C22375113,250mW 8.1kΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,8.1kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375113.html
FRP2010J751 TS,C22375108,1W 750Ω Thick Film Resistor ±5% ±200ppm/℃ 2010 Chip Resistor - Surface Mount RoHS,2010,750Ω,±5%,,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375108.html
FRC2010F4R30TS,C19267405,4.3Ω 750mW 200V Thick Film Resistor ±1% ±200ppm/℃ 2010 Chip Resistor - Surface Mount RoHS,2010,4.3Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C19267405.html
FRC0201J473 TS,C18164341,47kΩ 50mW 25V Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,47kΩ,±5%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164341.html
FRC0201J511 TS,C18164337,50mW 510Ω 25V Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,510Ω,±5%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164337.html
FRC1812F3004TS,C18164310,750mW 3MΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 1812 Chip Resistor - Surface Mount RoHS,1812,3MΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164310.html
